amount,date,category_name,type
3181.2,1701207340000.0,Bonus,Income
3458.33,1587235620000.0,Bonus,Income
1595.45,1674123815000.0,Transportation,Expense
4994.11,1679693816000.0,Gifts Received,Income
1508.92,1608310537000.0,Pet Care,Expense
90.85,1645377180000.0,Freelancing,Income
1828.23,1679617635000.0,Clothing,Expense
3715.02,1709919636000.0,Clothing,Expense
63.65,1632666261000.0,Salary,Income
92.25,1636977135000.0,Leisure,Expense
4671.71,1607932830000.0,Subscriptions,Expense
4449.93,1664431293000.0,Gifts Received,Income
1039.19,1677448018000.0,Pet Care,Expense
3668.83,1656827676000.0,Freelancing,Income
4711.18,1656079978000.0,Transportation,Expense
894.08,1664689321000.0,Clothing,Expense
813.47,1664323183000.0,Bonus,Income
2125.31,1639896660000.0,Salary,Income
370.29,1705642213000.0,Pet Care,Expense
559.39,1591305028000.0,Salary,Income
2479.86,1595551418000.0,Rent,Expense
3508.13,1612239998000.0,Freelancing,Income
1345.71,1666504039000.0,Subscriptions,Expense
1872.64,1706932116000.0,Freelancing,Income
4015.09,1661385549000.0,Freelancing,Income
258.45,1698021036000.0,Dining Out,Expense
2631.1,1643184573000.0,Gifts Received,Income
1051.04,1715735350000.0,Groceries,Expense
3237.0,1662469471000.0,Dining Out,Expense
506.28,1645664587000.0,Electronics,Expense
249.73,1719494532000.0,Gifts Received,Income
2691.57,1655578069000.0,Gifts Received,Income
950.34,1615286906000.0,Bonus,Income
4433.97,1714460846000.0,Utilities,Expense
1111.61,1595273180000.0,Groceries,Expense
355.68,1663470421000.0,Salary,Income
222.23,1719743985000.0,Rent,Expense
547.65,1599932797000.0,Rent,Expense
326.24,1675021939000.0,Gifts Received,Income
2816.96,1627268513000.0,Salary,Income
1464.17,1634963597000.0,Bonus,Income
4455.61,1701032792000.0,Salary,Income
549.65,1603639526000.0,Freelancing,Income
2588.54,1592163292000.0,Clothing,Expense
4413.15,1654051963000.0,Leisure,Expense
3604.36,1637632157000.0,Pet Care,Expense
4218.95,1623939793000.0,Bonus,Income
4783.08,1649339900000.0,Dining Out,Expense
3923.96,1701951728000.0,Travel,Expense
2307.69,1655827633000.0,Travel,Expense
430.84,1675558363000.0,Groceries,Expense
1963.11,1616938775000.0,Clothing,Expense
3207.77,1614311020000.0,Utilities,Expense
4532.9,1701982129000.0,Salary,Income
3492.02,1714914702000.0,Rent,Expense
2673.72,1645992044000.0,Freelancing,Income
2872.25,1682342499000.0,Electronics,Expense
834.86,1678594021000.0,Freelancing,Income
3614.55,1664845334000.0,Freelancing,Income
2639.96,1685780066000.0,Gifts Received,Income
4001.55,1638230574000.0,Electronics,Expense
4200.7,1616544370000.0,Clothing,Expense
2766.16,1665755794000.0,Gifts Received,Income
119.07,1717122463000.0,Transportation,Expense
504.19,1587029234000.0,Transportation,Expense
2895.92,1596283943000.0,Salary,Income
533.39,1597085156000.0,Subscriptions,Expense
762.82,1614195407000.0,Subscriptions,Expense
610.31,1641726646000.0,Dining Out,Expense
330.76,1674846016000.0,Gifts Received,Income
2438.85,1697774682000.0,Clothing,Expense
102.31,1597975210000.0,Salary,Income
3555.07,1669526256000.0,Utilities,Expense
2271.79,1620253993000.0,Utilities,Expense
1393.1,1594054493000.0,Gifts Received,Income
301.41,1714298122000.0,Bonus,Income
2537.55,1608612309000.0,Freelancing,Income
3875.68,1683532276000.0,Subscriptions,Expense
822.71,1674039192000.0,Gifts Received,Income
45.87,1677070641000.0,Bonus,Income
775.6,1657840206000.0,Subscriptions,Expense
3726.85,1620727241000.0,Groceries,Expense
3030.52,1698284095000.0,Subscriptions,Expense
4411.96,1579877520000.0,Electronics,Expense
4839.88,1588825376000.0,Electronics,Expense
1538.18,1632655064000.0,Dining Out,Expense
2496.08,1583412712000.0,Bonus,Income
1091.15,1682359329000.0,Utilities,Expense
1322.05,1639107169000.0,Rent,Expense
394.28,1655179958000.0,Freelancing,Income
2105.73,1652158531000.0,Bonus,Income
1045.51,1597464549000.0,Bonus,Income
1199.35,1615642301000.0,Groceries,Expense
3566.52,1608893909000.0,Electronics,Expense
39.39,1590103746000.0,Transportation,Expense
3385.94,1580372968000.0,Gifts Received,Income
2162.69,1628946747000.0,Leisure,Expense
3843.97,1627172207000.0,Freelancing,Income
801.22,1692469233000.0,Bonus,Income
2928.94,1584762357000.0,Gifts Received,Income
3571.32,1646735118000.0,Pet Care,Expense
160.26,1611201837000.0,Utilities,Expense
312.13,1660606278000.0,Freelancing,Income
3943.39,1711332940000.0,Subscriptions,Expense
2948.52,1651884873000.0,Subscriptions,Expense
920.83,1666466202000.0,Bonus,Income
1863.79,1608929533000.0,Freelancing,Income
2620.27,1611529683000.0,Freelancing,Income
3002.13,1639894297000.0,Bonus,Income
4126.72,1596579297000.0,Gifts Received,Income
2109.34,1719221118000.0,Gifts Received,Income
4236.09,1672097873000.0,Bonus,Income
3311.46,1664993813000.0,Bonus,Income
2926.1,1587071943000.0,Gifts Received,Income
3175.13,1620069148000.0,Transportation,Expense
1119.96,1585445119000.0,Leisure,Expense
3692.13,1671506538000.0,Bonus,Income
3231.89,1660195269000.0,Salary,Income
2691.33,1621890882000.0,Electronics,Expense
4856.78,1671800034000.0,Pet Care,Expense
1273.22,1658435286000.0,Salary,Income
4328.81,1581828826000.0,Leisure,Expense
4579.85,1713793292000.0,Utilities,Expense
4529.18,1605090012000.0,Utilities,Expense
311.85,1603550625000.0,Groceries,Expense
2898.55,1671352025000.0,Bonus,Income
2685.14,1688414429000.0,Salary,Income
2399.69,1703571587000.0,Freelancing,Income
3254.42,1712023478000.0,Groceries,Expense
4991.51,1720439793000.0,Bonus,Income
2482.81,1685184004000.0,Bonus,Income
2221.04,1620618771000.0,Bonus,Income
3865.41,1592687670000.0,Pet Care,Expense
1212.69,1721554343000.0,Transportation,Expense
3203.17,1701362192000.0,Leisure,Expense
2340.84,1590547986000.0,Salary,Income
4362.25,1676230387000.0,Bonus,Income
2681.55,1712337879000.0,Salary,Income
3463.95,1592910770000.0,Gifts Received,Income
318.54,1599187126000.0,Travel,Expense
3654.33,1665230639000.0,Utilities,Expense
472.15,1646488394000.0,Gifts Received,Income
4501.48,1644313287000.0,Subscriptions,Expense
994.97,1704546207000.0,Gifts Received,Income
4533.04,1670329082000.0,Groceries,Expense
339.39,1712386941000.0,Bonus,Income
1752.64,1691118842000.0,Bonus,Income
617.13,1672967418000.0,Travel,Expense
3382.06,1664436498000.0,Salary,Income
2277.99,1721189051000.0,Clothing,Expense
646.91,1632822999000.0,Electronics,Expense
2569.83,1713626700000.0,Subscriptions,Expense
32.03,1642392127000.0,Clothing,Expense
2320.19,1686650252000.0,Gifts Received,Income
3521.05,1590206249000.0,Freelancing,Income
1767.76,1629764273000.0,Salary,Income
4655.17,1634759730000.0,Groceries,Expense
954.85,1614446263000.0,Freelancing,Income
4483.57,1620217422000.0,Freelancing,Income
347.96,1690383976000.0,Bonus,Income
4954.47,1664661632000.0,Subscriptions,Expense
2581.99,1651450185000.0,Travel,Expense
3234.05,1710058905000.0,Bonus,Income
532.27,1684358007000.0,Leisure,Expense
1722.98,1666695675000.0,Salary,Income
200.12,1719390403000.0,Leisure,Expense
2472.95,1584372687000.0,Freelancing,Income
2562.41,1650139820000.0,Pet Care,Expense
7.47,1702756716000.0,Gifts Received,Income
3952.69,1701658900000.0,Bonus,Income
1731.25,1662691875000.0,Rent,Expense
4864.33,1684909832000.0,Subscriptions,Expense
2962.83,1597228359000.0,Bonus,Income
4987.08,1652958455000.0,Transportation,Expense
2046.08,1683423703000.0,Groceries,Expense
1629.72,1632319171000.0,Leisure,Expense
3822.82,1712965597000.0,Gifts Received,Income
2009.56,1629432749000.0,Bonus,Income
2671.36,1693222850000.0,Freelancing,Income
199.32,1676986301000.0,Bonus,Income
1372.44,1586454629000.0,Gifts Received,Income
3474.75,1688921553000.0,Transportation,Expense
2590.98,1678290738000.0,Gifts Received,Income
2687.77,1584303147000.0,Gifts Received,Income
198.07,1617916622000.0,Rent,Expense
3558.44,1614940068000.0,Gifts Received,Income
4129.78,1664909874000.0,Salary,Income
536.12,1585380262000.0,Salary,Income
2841.94,1668885671000.0,Groceries,Expense
491.38,1691745409000.0,Rent,Expense
740.41,1621092266000.0,Bonus,Income
489.97,1659273563000.0,Freelancing,Income
1751.97,1655204000000.0,Subscriptions,Expense
4950.65,1680456021000.0,Freelancing,Income
4969.78,1714821389000.0,Rent,Expense
3830.16,1702941295000.0,Groceries,Expense
3685.44,1616833074000.0,Freelancing,Income
622.16,1634521114000.0,Freelancing,Income
2654.0,1680838880000.0,Electronics,Expense
2436.73,1622074905000.0,Subscriptions,Expense
71.26,1679459983000.0,Freelancing,Income
838.31,1612512538000.0,Pet Care,Expense
3684.04,1685860332000.0,Travel,Expense
4916.48,1660445250000.0,Rent,Expense
1424.1,1606844987000.0,Salary,Income
4907.61,1632569198000.0,Dining Out,Expense
773.28,1613651724000.0,Freelancing,Income
2480.69,1655678070000.0,Bonus,Income
1075.62,1638573617000.0,Electronics,Expense
3981.55,1580866264000.0,Salary,Income
3119.85,1582306227000.0,Electronics,Expense
4722.77,1671980458000.0,Bonus,Income
3852.75,1715407609000.0,Gifts Received,Income
2927.63,1698747237000.0,Salary,Income
2322.38,1720308173000.0,Freelancing,Income
3111.33,1640164151000.0,Transportation,Expense
854.04,1604482956000.0,Gifts Received,Income
124.82,1622859059000.0,Freelancing,Income
513.66,1712561026000.0,Gifts Received,Income
4032.3,1643192857000.0,Clothing,Expense
1043.29,1652324672000.0,Clothing,Expense
1378.97,1635018114000.0,Rent,Expense
3771.15,1628322308000.0,Salary,Income
461.34,1593645355000.0,Bonus,Income
2639.32,1641573829000.0,Travel,Expense
2012.71,1705310597000.0,Rent,Expense
637.16,1644091253000.0,Gifts Received,Income
4787.7,1636201377000.0,Bonus,Income
3831.26,1670728812000.0,Transportation,Expense
110.41,1640303716000.0,Rent,Expense
4153.46,1654362328000.0,Salary,Income
4943.06,1632488211000.0,Utilities,Expense
2780.6,1717670632000.0,Salary,Income
1346.8,1583659829000.0,Bonus,Income
3568.41,1633964560000.0,Freelancing,Income
2437.41,1672873606000.0,Salary,Income
703.23,1602760997000.0,Salary,Income
893.19,1587956705000.0,Salary,Income
3041.68,1680076111000.0,Subscriptions,Expense
2155.37,1703788022000.0,Salary,Income
2681.18,1630034742000.0,Bonus,Income
2842.02,1715590958000.0,Freelancing,Income
2466.99,1647182902000.0,Electronics,Expense
2413.2,1612377289000.0,Travel,Expense
3812.2,1688336953000.0,Leisure,Expense
679.29,1659344637000.0,Subscriptions,Expense
1376.18,1703460044000.0,Groceries,Expense
4548.5,1652295237000.0,Subscriptions,Expense
2469.13,1633132381000.0,Gifts Received,Income
1324.45,1697524937000.0,Gifts Received,Income
1380.59,1590357925000.0,Gifts Received,Income
2569.15,1581859550000.0,Electronics,Expense
4521.98,1661719613000.0,Salary,Income
4725.1,1680986825000.0,Gifts Received,Income
2023.65,1629003142000.0,Bonus,Income
2960.3,1625252340000.0,Electronics,Expense
4698.19,1676632319000.0,Salary,Income
1574.09,1710257090000.0,Clothing,Expense
4386.38,1629017432000.0,Electronics,Expense
2491.97,1585442066000.0,Salary,Income
3864.3,1690333302000.0,Utilities,Expense
314.15,1598580573000.0,Clothing,Expense
962.63,1708322539000.0,Bonus,Income
3928.01,1704887179000.0,Utilities,Expense
4248.52,1596301103000.0,Dining Out,Expense
3778.97,1599134567000.0,Rent,Expense
2233.15,1609798816000.0,Bonus,Income
4067.04,1622704623000.0,Bonus,Income
3548.7,1592958499000.0,Subscriptions,Expense
2729.71,1616564154000.0,Gifts Received,Income
1387.77,1630370207000.0,Groceries,Expense
539.51,1690055572000.0,Bonus,Income
4312.17,1584694119000.0,Dining Out,Expense
1388.45,1578954096000.0,Gifts Received,Income
1835.71,1633491095000.0,Dining Out,Expense
597.98,1714823876000.0,Pet Care,Expense
2676.33,1722815201000.0,Gifts Received,Income
1361.64,1701210219000.0,Freelancing,Income
4213.25,1584047933000.0,Electronics,Expense
3539.92,1588387462000.0,Freelancing,Income
1651.5,1628038532000.0,Salary,Income
4231.15,1615572131000.0,Travel,Expense
1162.54,1621850044000.0,Transportation,Expense
1105.4,1665061724000.0,Dining Out,Expense
2748.29,1695011699000.0,Leisure,Expense
1303.93,1596858040000.0,Bonus,Income
4436.57,1715782090000.0,Freelancing,Income
401.4,1658282574000.0,Bonus,Income
1775.11,1698828135000.0,Dining Out,Expense
4493.81,1590548414000.0,Transportation,Expense
1219.89,1619532105000.0,Travel,Expense
4088.62,1582851435000.0,Salary,Income
16.4,1694309175000.0,Groceries,Expense
1404.07,1670577646000.0,Gifts Received,Income
45.82,1624793730000.0,Gifts Received,Income
2092.1,1697105744000.0,Electronics,Expense
3294.24,1630916922000.0,Dining Out,Expense
952.28,1603554016000.0,Rent,Expense
3453.71,1658546771000.0,Gifts Received,Income
3178.24,1607400881000.0,Transportation,Expense
1569.54,1608755264000.0,Groceries,Expense
2903.23,1713528924000.0,Bonus,Income
3700.4,1701037478000.0,Bonus,Income
2935.18,1633908821000.0,Travel,Expense
2247.26,1675181145000.0,Gifts Received,Income
3819.65,1579773710000.0,Salary,Income
1131.09,1644360716000.0,Groceries,Expense
156.38,1590857410000.0,Subscriptions,Expense
1869.32,1668855231000.0,Freelancing,Income
2931.51,1618976567000.0,Salary,Income
4457.25,1645344650000.0,Bonus,Income
1204.78,1585567432000.0,Pet Care,Expense
516.18,1639742187000.0,Subscriptions,Expense
956.16,1695912287000.0,Dining Out,Expense
4934.76,1656607695000.0,Freelancing,Income
56.59,1633841422000.0,Groceries,Expense
1713.16,1717672913000.0,Transportation,Expense
2351.2,1703567215000.0,Freelancing,Income
2409.7,1721615095000.0,Rent,Expense
1270.22,1685834733000.0,Gifts Received,Income
1521.74,1666194785000.0,Dining Out,Expense
3877.23,1632250816000.0,Freelancing,Income
1309.47,1716896331000.0,Leisure,Expense
2072.65,1702307669000.0,Transportation,Expense
1178.31,1683632798000.0,Rent,Expense
630.92,1686672089000.0,Clothing,Expense
3532.85,1628889122000.0,Electronics,Expense
2193.44,1654609886000.0,Salary,Income
2340.91,1648545494000.0,Rent,Expense
2650.59,1672092871000.0,Utilities,Expense
1911.99,1694588911000.0,Leisure,Expense
4224.83,1592928522000.0,Travel,Expense
1645.4,1715076344000.0,Rent,Expense
4332.68,1681460827000.0,Rent,Expense
4027.57,1641723849000.0,Salary,Income
469.67,1653284458000.0,Salary,Income
2821.95,1668070605000.0,Bonus,Income
4012.8,1597987874000.0,Freelancing,Income
2561.35,1584900172000.0,Bonus,Income
1954.92,1630885753000.0,Bonus,Income
2839.57,1633265550000.0,Salary,Income
1334.26,1625661420000.0,Subscriptions,Expense
4019.42,1626982200000.0,Subscriptions,Expense
528.52,1604085133000.0,Freelancing,Income
1371.59,1677651109000.0,Travel,Expense
790.12,1646695833000.0,Gifts Received,Income
3342.09,1617981038000.0,Electronics,Expense
2981.6,1614198961000.0,Electronics,Expense
2759.07,1700158435000.0,Freelancing,Income
1835.62,1687731445000.0,Transportation,Expense
1577.05,1674028849000.0,Rent,Expense
4374.99,1688662421000.0,Salary,Income
2687.2,1716062786000.0,Electronics,Expense
3460.33,1688316147000.0,Subscriptions,Expense
4203.73,1649602618000.0,Gifts Received,Income
4890.78,1625359275000.0,Bonus,Income
553.4,1672456193000.0,Travel,Expense
882.5,1614385522000.0,Bonus,Income
4661.62,1607212778000.0,Gifts Received,Income
3167.83,1647964684000.0,Freelancing,Income
1624.06,1584908261000.0,Gifts Received,Income
1576.88,1656293671000.0,Salary,Income
2989.16,1703586744000.0,Dining Out,Expense
3734.38,1621444121000.0,Utilities,Expense
2397.99,1720908215000.0,Salary,Income
1133.18,1692618759000.0,Groceries,Expense
1769.99,1712712743000.0,Groceries,Expense
4992.11,1610766858000.0,Leisure,Expense
923.4,1641927175000.0,Gifts Received,Income
3349.32,1598965438000.0,Bonus,Income
1333.73,1594227030000.0,Bonus,Income
1132.97,1713460908000.0,Transportation,Expense
2925.66,1699811619000.0,Salary,Income
4562.6,1615843346000.0,Transportation,Expense
2874.07,1698337650000.0,Pet Care,Expense
4525.06,1601425183000.0,Salary,Income
4425.93,1710623539000.0,Gifts Received,Income
968.4,1684901039000.0,Groceries,Expense
304.42,1643071137000.0,Clothing,Expense
3907.85,1653778894000.0,Groceries,Expense
4869.01,1637062345000.0,Utilities,Expense
2683.63,1693736467000.0,Gifts Received,Income
1021.06,1707082659000.0,Bonus,Income
1231.19,1709371065000.0,Gifts Received,Income
820.34,1634943131000.0,Rent,Expense
1618.01,1667897134000.0,Dining Out,Expense
1623.7,1605210954000.0,Utilities,Expense
1167.16,1647893849000.0,Electronics,Expense
4276.88,1645909344000.0,Salary,Income
2838.21,1622456049000.0,Dining Out,Expense
2556.72,1720400194000.0,Utilities,Expense
4394.63,1654483457000.0,Leisure,Expense
1216.34,1624335918000.0,Gifts Received,Income
3663.98,1608087722000.0,Bonus,Income
4453.21,1675651386000.0,Travel,Expense
911.49,1677650928000.0,Freelancing,Income
4875.26,1595091046000.0,Electronics,Expense
2567.91,1629884668000.0,Gifts Received,Income
1269.37,1607443029000.0,Bonus,Income
3108.67,1655174819000.0,Dining Out,Expense
3277.36,1626118017000.0,Freelancing,Income
1003.92,1597297769000.0,Salary,Income
4320.7,1717374573000.0,Clothing,Expense
1168.02,1655676736000.0,Travel,Expense
1132.87,1604911429000.0,Electronics,Expense
878.21,1668604992000.0,Pet Care,Expense
3791.98,1691761328000.0,Salary,Income
4520.83,1638501832000.0,Subscriptions,Expense
2447.95,1640293531000.0,Groceries,Expense
3864.81,1673472439000.0,Salary,Income
1942.28,1716811624000.0,Gifts Received,Income
398.69,1592296859000.0,Freelancing,Income
896.6,1637170182000.0,Freelancing,Income
3625.82,1599201793000.0,Salary,Income
2308.82,1668930411000.0,Utilities,Expense
1781.62,1695453533000.0,Freelancing,Income
3854.9,1689369545000.0,Leisure,Expense
1612.28,1686915862000.0,Bonus,Income
1803.01,1603572240000.0,Salary,Income
2359.62,1634052070000.0,Utilities,Expense
64.38,1636934134000.0,Rent,Expense
886.29,1654572013000.0,Gifts Received,Income
1213.92,1586008173000.0,Gifts Received,Income
4781.5,1660133458000.0,Electronics,Expense
3233.19,1622554182000.0,Bonus,Income
2185.64,1664271048000.0,Freelancing,Income
4006.02,1697347429000.0,Subscriptions,Expense
119.48,1667395321000.0,Electronics,Expense
1488.5,1593234146000.0,Bonus,Income
2072.98,1676688366000.0,Dining Out,Expense
4183.25,1653801067000.0,Clothing,Expense
637.02,1707947631000.0,Transportation,Expense
4947.25,1697648016000.0,Gifts Received,Income
555.73,1689866753000.0,Utilities,Expense
4157.82,1623193769000.0,Utilities,Expense
1430.92,1670484215000.0,Freelancing,Income
1051.53,1646358866000.0,Pet Care,Expense
4076.74,1609384895000.0,Gifts Received,Income
1293.04,1579423757000.0,Bonus,Income
1502.9,1694721162000.0,Gifts Received,Income
4538.76,1640248108000.0,Bonus,Income
4536.08,1644826338000.0,Leisure,Expense
1121.16,1677333378000.0,Freelancing,Income
4579.74,1592515356000.0,Leisure,Expense
4430.39,1686703902000.0,Leisure,Expense
3927.32,1653681552000.0,Leisure,Expense
4224.59,1577881858000.0,Transportation,Expense
1148.39,1599101162000.0,Freelancing,Income
4990.35,1582604790000.0,Salary,Income
1437.76,1580677146000.0,Dining Out,Expense
2151.07,1708757592000.0,Leisure,Expense
2388.01,1582845002000.0,Salary,Income
1934.14,1652259732000.0,Subscriptions,Expense
1532.22,1645087724000.0,Leisure,Expense
2212.52,1686531858000.0,Pet Care,Expense
4144.13,1587833607000.0,Gifts Received,Income
2793.97,1609286513000.0,Salary,Income
3078.84,1692496541000.0,Dining Out,Expense
1006.04,1593527689000.0,Salary,Income
657.3,1649748096000.0,Gifts Received,Income
1494.83,1692025881000.0,Freelancing,Income
3845.44,1684152382000.0,Subscriptions,Expense
2530.37,1638032826000.0,Salary,Income
4762.53,1681843305000.0,Groceries,Expense
252.81,1700592367000.0,Freelancing,Income
211.98,1634437916000.0,Subscriptions,Expense
785.32,1618326341000.0,Gifts Received,Income
2258.81,1672366757000.0,Freelancing,Income
2773.91,1624445964000.0,Freelancing,Income
3185.19,1584820882000.0,Rent,Expense
4609.53,1714647118000.0,Salary,Income
740.7,1679877619000.0,Freelancing,Income
130.93,1719353676000.0,Gifts Received,Income
451.3,1630685942000.0,Salary,Income
4035.74,1715438281000.0,Salary,Income
4777.9,1593858663000.0,Bonus,Income
1332.05,1603752292000.0,Salary,Income
1192.05,1637968269000.0,Groceries,Expense
1567.29,1608972005000.0,Subscriptions,Expense
4944.17,1721770525000.0,Salary,Income
1619.01,1704509128000.0,Clothing,Expense
1026.78,1682608373000.0,Salary,Income
2457.48,1646180297000.0,Bonus,Income
1705.81,1657755529000.0,Freelancing,Income
2353.5,1667562299000.0,Clothing,Expense
3286.06,1652739763000.0,Groceries,Expense
137.03,1596637657000.0,Gifts Received,Income
410.63,1611425608000.0,Bonus,Income
1205.02,1709758548000.0,Gifts Received,Income
2781.96,1638400462000.0,Freelancing,Income
1404.41,1699990105000.0,Dining Out,Expense
1384.06,1591071697000.0,Electronics,Expense
3542.49,1597549133000.0,Gifts Received,Income
2334.29,1660572567000.0,Rent,Expense
3624.69,1676700677000.0,Subscriptions,Expense
2630.87,1577924636000.0,Travel,Expense
1151.01,1601257153000.0,Gifts Received,Income
820.16,1661991562000.0,Gifts Received,Income
1115.6,1650485987000.0,Travel,Expense
1175.06,1672675085000.0,Freelancing,Income
4937.32,1658319011000.0,Leisure,Expense
3809.65,1652933532000.0,Pet Care,Expense
4204.88,1667841331000.0,Groceries,Expense
602.3,1593576346000.0,Dining Out,Expense
1170.2,1645933118000.0,Gifts Received,Income
2378.82,1607223351000.0,Bonus,Income
1951.16,1688017378000.0,Electronics,Expense
266.94,1624725719000.0,Salary,Income
1236.98,1709314881000.0,Gifts Received,Income
4926.63,1597843255000.0,Electronics,Expense
2330.45,1603580162000.0,Salary,Income
3439.83,1588482608000.0,Pet Care,Expense
3495.84,1704995262000.0,Bonus,Income
2144.65,1688584251000.0,Leisure,Expense
4369.9,1654158581000.0,Salary,Income
4125.99,1690282241000.0,Dining Out,Expense
562.82,1714225868000.0,Transportation,Expense
3179.91,1658243996000.0,Bonus,Income
1480.82,1583516999000.0,Dining Out,Expense
2031.54,1618355568000.0,Groceries,Expense
397.58,1648476466000.0,Salary,Income
3414.48,1686998393000.0,Gifts Received,Income
3641.63,1676889847000.0,Dining Out,Expense
1638.51,1665921934000.0,Leisure,Expense
2024.72,1622072997000.0,Electronics,Expense
335.9,1721414357000.0,Freelancing,Income
3956.43,1691987147000.0,Groceries,Expense
4982.09,1711136361000.0,Groceries,Expense
576.69,1672691135000.0,Freelancing,Income
3490.48,1623807961000.0,Electronics,Expense
3329.44,1589048531000.0,Salary,Income
3440.47,1622665198000.0,Gifts Received,Income
2537.63,1690392175000.0,Utilities,Expense
940.94,1617387678000.0,Transportation,Expense
1330.45,1704963076000.0,Freelancing,Income
4215.29,1711282352000.0,Bonus,Income
309.53,1668949944000.0,Bonus,Income
1047.0,1579376647000.0,Subscriptions,Expense
496.63,1711862486000.0,Gifts Received,Income
4748.57,1674282832000.0,Salary,Income
3091.82,1609845941000.0,Salary,Income
2780.88,1682383512000.0,Groceries,Expense
3542.94,1705280830000.0,Gifts Received,Income
1337.88,1614886186000.0,Clothing,Expense
1748.69,1692950438000.0,Utilities,Expense
2233.1,1717603626000.0,Freelancing,Income
3623.26,1638606065000.0,Gifts Received,Income
865.43,1660866269000.0,Dining Out,Expense
3604.45,1658822303000.0,Subscriptions,Expense
3486.92,1591180216000.0,Freelancing,Income
4315.48,1701662655000.0,Travel,Expense
2152.51,1596387236000.0,Gifts Received,Income
1209.4,1626878799000.0,Freelancing,Income
301.02,1628358368000.0,Groceries,Expense
685.38,1704251350000.0,Gifts Received,Income
749.48,1712396803000.0,Freelancing,Income
2728.25,1643923658000.0,Subscriptions,Expense
1990.51,1667733942000.0,Bonus,Income
4853.13,1703720368000.0,Salary,Income
3377.66,1610904483000.0,Gifts Received,Income
2732.58,1715085578000.0,Freelancing,Income
105.45,1583671153000.0,Freelancing,Income
1811.43,1613078897000.0,Leisure,Expense
4066.23,1645231857000.0,Utilities,Expense
3142.3,1722421581000.0,Clothing,Expense
2918.1,1606529276000.0,Travel,Expense
2205.34,1704166143000.0,Utilities,Expense
3019.99,1673112753000.0,Pet Care,Expense
170.8,1648492461000.0,Freelancing,Income
3146.15,1698362915000.0,Travel,Expense
1329.12,1694798207000.0,Salary,Income
1691.34,1656292441000.0,Rent,Expense
83.95,1606817433000.0,Leisure,Expense
907.12,1659191885000.0,Travel,Expense
4152.26,1667976631000.0,Utilities,Expense
1424.37,1703766971000.0,Gifts Received,Income
2856.24,1611048087000.0,Freelancing,Income
456.81,1688966440000.0,Groceries,Expense
2996.65,1652496067000.0,Salary,Income
2691.77,1583132904000.0,Freelancing,Income
625.16,1708180807000.0,Travel,Expense
4621.29,1607592192000.0,Gifts Received,Income
4429.83,1587629416000.0,Subscriptions,Expense
608.97,1680739903000.0,Freelancing,Income
2719.45,1710582019000.0,Subscriptions,Expense
2999.81,1613088851000.0,Freelancing,Income
3743.93,1715937588000.0,Freelancing,Income
1585.77,1689326509000.0,Bonus,Income
3538.41,1607764969000.0,Leisure,Expense
337.45,1636052688000.0,Transportation,Expense
1075.67,1671085211000.0,Salary,Income
582.46,1599787294000.0,Freelancing,Income
4034.72,1649244899000.0,Clothing,Expense
3641.93,1584227392000.0,Leisure,Expense
1370.83,1657424076000.0,Gifts Received,Income
3977.43,1618889737000.0,Rent,Expense
2157.45,1609217970000.0,Leisure,Expense
2738.66,1639528673000.0,Freelancing,Income
4674.2,1681222263000.0,Gifts Received,Income
3359.02,1612443161000.0,Freelancing,Income
4673.29,1717127200000.0,Bonus,Income
4951.42,1714644395000.0,Bonus,Income
3963.65,1605035832000.0,Freelancing,Income
3839.98,1690304822000.0,Gifts Received,Income
2601.67,1612456223000.0,Bonus,Income
3205.13,1622842241000.0,Utilities,Expense
783.34,1597602432000.0,Gifts Received,Income
256.12,1712728812000.0,Clothing,Expense
2508.68,1660844998000.0,Freelancing,Income
2966.07,1614754041000.0,Dining Out,Expense
3658.44,1622486062000.0,Salary,Income
4.91,1643181637000.0,Rent,Expense
3405.04,1719474357000.0,Groceries,Expense
1838.23,1667577838000.0,Leisure,Expense
2044.19,1644746394000.0,Subscriptions,Expense
2387.92,1608008033000.0,Groceries,Expense
312.38,1670341263000.0,Transportation,Expense
1071.43,1623120932000.0,Rent,Expense
3237.22,1601248151000.0,Transportation,Expense
4559.12,1619332371000.0,Salary,Income
4525.78,1659121254000.0,Utilities,Expense
4362.12,1665490198000.0,Clothing,Expense
4486.37,1608852947000.0,Rent,Expense
626.3,1702480387000.0,Gifts Received,Income
820.65,1613265436000.0,Freelancing,Income
194.51,1677378707000.0,Freelancing,Income
1699.96,1712765356000.0,Gifts Received,Income
3466.58,1616887340000.0,Freelancing,Income
1672.72,1705931097000.0,Bonus,Income
466.38,1609454625000.0,Clothing,Expense
2998.08,1621867459000.0,Clothing,Expense
3142.22,1664360395000.0,Utilities,Expense
1019.24,1668024465000.0,Gifts Received,Income
4037.36,1657700706000.0,Freelancing,Income
4486.35,1638607037000.0,Salary,Income
106.32,1620556978000.0,Freelancing,Income
2545.64,1659577648000.0,Leisure,Expense
687.24,1618525742000.0,Freelancing,Income
4537.37,1635449366000.0,Gifts Received,Income
2167.21,1594474119000.0,Salary,Income
107.75,1711442873000.0,Gifts Received,Income
2393.76,1593702748000.0,Bonus,Income
3836.64,1634286814000.0,Rent,Expense
4343.77,1668272353000.0,Rent,Expense
1269.95,1691104853000.0,Gifts Received,Income
